,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
11133,"[-0.3361146163902097, 39.40518765913371]","[-0.3284725461979132, 39.450387291943976]",5.068648966262813,,,6859.7,4939.0,6470.9,1402.7
11134,"[-0.3454266726057864, 39.48192842892183]","[-0.3726806551224307, 39.4344785319824]",5.771733040586464,8606.9,912.7,9992.9,7194.8,8901.4,1830.2
11135,"[-0.380884333851792, 39.45203760350196]","[-0.3232496490646374, 39.35683458840228]",11.68702502233395,15502.1,1099.8,15765.9,11351.4,16425.2,3462.9
11136,"[-0.3717505140963497, 39.5000328354266]","[-0.3739218068303101, 39.46475362593688]",3.9272925511802788,6157.2,660.4,5420.0,3902.4,5867.6,1224.5
11137,"[-0.4038208763758484, 39.49350856189056]","[-0.3283383656898849, 39.470981241123]",6.945540945454648,10317.8,833.2,8221.8,5919.6,8312.7,1678.4
11138,"[-0.3915784837688995, 39.49675748440606]","[-0.3713743569232296, 39.47257011148159]",3.1999890307944923,5138.8,604.2,4031.9,2902.9,4302.0,879.6
11139,"[-0.3297118271723074, 39.45208281310577]","[-0.3528736030549807, 39.455049062204864]",2.015791738822163,3369.9,402.3,2713.2,1953.5,2845.1,606.0
11140,"[-0.4026922679997868, 39.49670381519659]","[-0.306580137552206, 39.31095117921025]",22.244354300142508,25671.1,2012.4,27790.2,20008.8,28269.7,5949.8
11141,"[-0.3734852457236878, 39.45728060563724]","[-0.3637172979091149, 39.45004396571211]",1.1622604433331858,1316.2,238.1,1437.4,1034.9,1365.4,280.2
11142,"[-0.3972672772745003, 39.48797593532799]","[-0.335576385195934, 39.468777811827486]",5.70891242798946,7368.8,775.1,6755.0,4863.6,6680.0,1337.5
11143,"[-0.331376078321843, 39.48442606909574]","[-0.3927885112141113, 39.47801609300399]",5.3186304904106345,7372.7,754.5,6515.5,4691.1,7432.4,1492.1
11144,"[-0.3528962040015118, 39.4530449732249]","[-0.4022388498421086, 39.497059418859486]",6.472214435203245,14871.4,874.2,7361.8,5300.4,8046.1,1656.2
11145,"[-0.3538683920377252, 39.47531316637053]","[-0.3688225944074349, 39.48737896445537]",1.8566694885516881,2456.2,307.9,2140.2,1540.9,2137.0,427.4
11146,"[-0.3352551381500206, 39.43343988000277]","[-0.2836118825695867, 39.2871513745603]",16.861589229746752,,,20361.9,14660.5,26253.3,5633.8
11147,"[-0.3618730585931324, 39.49708027203082]","[-0.3427098742039601, 39.48267822933175]",2.2953915917416596,3372.9,372.6,3036.9,2186.6,3317.6,729.2
11148,"[-0.3258242669763198, 39.37571209877756]","[-0.3425657308437823, 39.460505968542]",9.537693437302252,10940.6,652.2,11612.7,8361.1,11835.4,2479.9
11149,"[-0.3823647580300887, 39.43584960516159]","[-0.3284439713778173, 39.47652817176588]",6.472306099446568,11590.4,916.8,9605.4,6915.8,10001.0,2020.6
11150,"[-0.3842035541406846, 39.458404867183866]","[-0.3710499313422107, 39.460879138476535]",1.1622779952359747,1870.4,202.2,1787.9,1287.3,2576.8,557.8
11151,"[-0.3982228542817773, 39.48480426866488]","[-0.3686233210942976, 39.476831680815856]",2.6906029485508944,4291.1,442.9,3372.7,2428.3,3486.8,697.3
11152,"[-0.3783159866404815, 39.44443051346782]","[-0.3788526944262562, 39.4786574307453]",3.8061384500776123,5484.9,721.9,4844.2,3487.7,5780.6,1299.5
11153,"[-0.3847510222609532, 39.47641365819775]","[-0.356254216426602, 39.47206708175339]",2.4932471169776385,4312.5,536.0,3274.2,2357.4,4354.2,924.1
11154,"[-0.36992663906534, 39.44522553411926]","[-0.3962829672568752, 39.4404001605837]",2.325984241332064,3332.5,175.0,2761.9,1988.6,2931.4,586.8
11155,"[-0.3809333505215413, 39.47098150266566]","[-0.3755355177241082, 39.51817225453205]",5.267774217199555,7229.1,849.2,6756.0,4864.2,6485.6,1336.7
11156,"[-0.4017223345662446, 39.490478585222846]","[-0.3697748126905089, 39.44848550996603]",5.415144969203842,7075.7,742.7,6093.1,4386.9,6995.3,1399.0
11157,"[-0.3546062880512718, 39.46454228771354]","[-0.3779901513211108, 39.47722516168725]",2.4530977348056475,4269.7,682.3,3146.6,2265.5,3473.4,730.5
11158,"[-0.3368800494027, 39.48126631136885]","[-0.3707932782017724, 39.4769338923852]",2.950252174278701,5730.0,623.8,3860.3,2779.3,4147.9,839.3
11159,"[-0.3424636395355701, 39.42412072824822]","[-0.3545079467578425, 39.43467884558618]",1.5647375153596035,7468.6,488.4,3315.4,2387.1,3350.2,697.9
11160,"[-0.3491858434196278, 39.46126376986667]","[-0.3272544463705337, 39.44906816483709]",2.320442603836666,,,2972.9,2140.5,3837.5,804.4
11161,"[-0.3369465189629477, 39.42478777174128]","[-0.3726751031058415, 39.474162791452805]",6.289201124753865,7861.7,771.3,7883.2,5675.9,8385.2,1801.3
11162,"[-0.321536772966742, 39.35276832810641]","[-0.3880957378588992, 39.47826065473215]",15.080110756825757,20979.6,1279.2,18419.5,13262.0,19005.0,3963.2
11163,"[-0.3530234853844878, 39.48867813393764]","[-0.3764064381672253, 39.51503799152199]",3.551924358729821,4953.5,406.3,4282.5,3083.4,4541.2,927.4
11164,"[-0.3699885167457398, 39.47631696267298]","[-0.3150615758755939, 39.45515486236707]",5.269656553629071,,,7673.5,5524.9,7395.5,1528.7
11165,"[-0.3573863954103376, 39.43597022196123]","[-0.3530335231813879, 39.47102482694872]",3.915769794780564,5799.7,570.2,5495.2,3956.5,5927.6,1279.0
11166,"[-0.3854490892163711, 39.52649607750752]","[-0.3709988394995639, 39.49357773293076]",3.864576013450313,4967.7,483.4,5720.6,4118.8,4954.1,994.1
11167,"[-0.3695406242573644, 39.44270727379725]","[-0.3630163952670763, 39.46671084487789]",2.727220040805173,4154.0,518.7,3832.8,2759.6,4837.0,1101.2
11168,"[-0.3498501439667016, 39.458229064705776]","[-0.3408964149332918, 39.44447804597315]",1.711428496902991,6107.3,407.0,2364.1,1702.1,2370.1,491.7
11169,"[-0.3747760440516641, 39.46982559374703]","[-0.3827011235983752, 39.46125505914867]",1.1709128904706099,2317.4,343.4,1478.7,1064.6,1775.4,401.7
11170,"[-0.3326538187481153, 39.4330628288054]","[-0.3723036493122074, 39.48802552556948]",6.995567196493091,,,9334.6,6720.9,9348.0,1956.5
11171,"[-0.2780496138779926, 39.28046340701589]","[-0.3567821827120545, 39.481142638392605]",23.317976403518394,25410.5,1671.6,27546.6,19833.5,27543.8,5934.8
11172,"[-0.3918076591800007, 39.4849999206189]","[-0.3824960788950142, 39.490126238761015]",0.9815588326771789,1143.6,119.4,1236.7,890.4,1374.6,284.8
11173,"[-0.3902079774201141, 39.48703084038832]","[-0.4055754847147634, 39.470023522057566]",2.3056440050848885,2989.9,296.2,3151.4,2269.0,3311.9,662.4
11174,"[-0.3473014641225129, 39.452583103411065]","[-0.341498707798226, 39.44038438987469]",1.4450546652423368,2663.5,309.8,2038.8,1467.9,2283.4,542.8
11175,"[-0.3336743126694521, 39.41532403622255]","[-0.4021577467141239, 39.47979872438451]",9.272372045188213,15089.9,960.2,11696.1,8421.1,12800.5,2660.9
11176,"[-0.3663960195005809, 39.472970134312696]","[-0.3723874467604772, 39.47288804880024]",0.5143500412561679,2270.2,419.7,608.5,438.1,804.9,175.5
11177,"[-0.362163942032957, 39.4268504258828]","[-0.3462577785261065, 39.45999558672492]",3.930528801191049,5195.4,528.5,5310.4,3823.5,5344.9,1097.9
11178,"[-0.3201921319683192, 39.42519779816641]","[-0.3763540986148843, 39.47471416917023]",7.319109367223644,,,9726.3,7002.8,9521.7,2024.8
11179,"[-0.3320597426739541, 39.47626563277904]","[-0.3910571642089167, 39.446821394925465]",6.0309055379462295,7323.0,816.2,7517.3,5412.4,7532.7,1544.5
11180,"[-0.3957550633406462, 39.43512165614629]","[-0.3603412724142845, 39.46300522944991]",4.34273695347242,5446.7,580.9,5569.2,4009.8,5670.6,1176.0
11181,"[-0.3900241211099047, 39.43665567611741]","[-0.3271334944600027, 39.45575848075804]",5.802973127086183,9398.7,723.3,7714.6,5554.5,7924.0,1659.6
11182,"[-0.3406282080559361, 39.45062533288569]","[-0.3751220317217797, 39.48159836403576]",4.541936152806289,6638.5,698.5,5478.1,3944.2,6356.6,1281.1
11183,"[-0.3829013818780737, 39.48645970874165]","[-0.3990871264283132, 39.4567807792404]",3.58066532950134,4692.8,554.2,4812.2,3464.7,5111.9,1129.4
11184,"[-0.3955219259632727, 39.459241113754096]","[-0.3349349005371022, 39.40026333708628]",8.371728447309621,12082.7,970.7,11377.9,8192.0,12280.1,2574.0
11185,"[-0.3969832188747239, 39.47610584020062]","[-0.3410121548186486, 39.46153304943762]",5.070414157798712,6385.4,598.7,6287.9,4527.2,6577.8,1340.8
11186,"[-0.3185821843784189, 39.45812014638032]","[-0.3135346592655584, 39.42956082828792]",3.205093378008276,8487.0,1140.9,6518.3,4693.2,8384.1,1881.4
11187,"[-0.3543220968678279, 39.4833457670007]","[-0.3507487358213151, 39.45988771699612]",2.6263878811723975,3666.2,383.4,3516.1,2531.5,3680.3,778.2
11188,"[-0.408993879548006, 39.456317225387295]","[-0.4013933428942888, 39.46312779999192]",0.9996368557602053,2038.6,228.5,1568.1,1129.0,1922.1,396.8
11189,"[-0.3426743064833186, 39.39030609517498]","[-0.3679146815201577, 39.49267040832911]",11.586921686010898,14333.6,1433.1,14565.7,10487.2,14706.3,3487.4
