,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
24137,"[24.90272993052342, 60.22198297881543]","[25.085448947585952, 60.257900498954015]",10.846967775219154,14916.9,1345.3,12364.7,8902.4,12983.7,2649.5
24138,"[24.97386788589174, 60.23650858215601]","[24.923047689964815, 60.18054655232141]",6.826769142134311,8931.6,1274.3,8112.0,5840.5,8388.6,1680.6
24139,"[25.10406122897994, 60.208215711242495]","[25.0198729, 60.23629903119814]",5.600554161550314,7447.4,900.6,6831.8,4918.8,7592.8,1529.2
24140,"[25.1146322408279, 60.23516559807777]","[24.87921114722431, 60.19786768429183]",13.648426486993062,18699.2,1923.3,16322.5,11752.0,16541.8,3398.1
24141,"[25.06194558792507, 60.14574533920082]","[24.8688488711512, 60.21774536784581]",13.344934158350332,,,17817.0,12828.0,18152.6,3716.9
24142,"[25.031957391546108, 60.23787296292446]","[24.989391396883036, 60.26464023261445]",3.791386856104276,6475.5,799.2,4519.8,3254.2,4508.2,902.3
24143,"[25.128652842758083, 60.23738816309972]","[25.022611842542556, 60.28819858489059]",8.131933338486672,12089.0,1275.3,9775.8,7038.5,10324.8,2097.9
24144,"[25.024482269734943, 60.27745085268575]","[24.99465089282025, 60.24395559151331]",4.0717887110889155,5889.7,812.5,4980.7,3586.1,5153.9,1089.4
24145,"[24.884474327497244, 60.17941815065071]","[24.9573215814259, 60.21317127512217]",5.504137357169146,,,6936.1,4993.9,,
24146,"[24.960307259519556, 60.15531614766692]","[25.07257644709805, 60.23013557496933]",10.378954049576057,14902.3,1781.3,13861.9,9980.4,14267.4,2934.0
24147,"[24.884370539254927, 60.23220457380717]","[24.93808791437936, 60.19927004634107]",4.7132525593736165,7432.3,969.1,5681.2,4090.3,6011.8,1216.1
24148,"[24.98605304328467, 60.21354329013385]","[24.88865309720057, 60.23050182638235]",5.6997720851815,7368.7,1411.6,6891.0,4961.4,7236.7,1491.3
24149,"[25.05062273154374, 60.22664860248035]","[25.100228300322037, 60.21664186427193]",2.9567974572465237,5509.7,786.7,3562.6,2565.0,4200.8,868.3
24150,"[25.0247926272502, 60.21355655426587]","[25.079630621662485, 60.23678486292575]",3.9800080520208923,,,4941.3,3557.7,5136.4,1169.1
24151,"[25.047282550671795, 60.14439247145039]","[25.039050489322243, 60.24795021016487]",11.524079529888274,,,14209.5,10230.6,14640.4,3062.5
24152,"[24.86765530049481, 60.24841564225867]","[25.063571630405352, 60.25869968379931]",10.869171638509904,16736.3,1834.9,12820.3,9230.5,13516.9,2749.8
24153,"[25.128241330716723, 60.20850356276499]","[24.870561644162223, 60.20424115300766]",14.244745412936522,19166.7,2240.7,17271.1,12434.9,17610.9,3560.8
24154,"[24.962923482211107, 60.247925387232186]","[24.974040143655483, 60.20642443362172]",4.655338396359665,7121.3,1182.5,5428.4,3908.3,5905.6,1208.9
24155,"[25.057866605939964, 60.23262369258838]","[25.036313078187472, 60.19435700242029]",4.418487275104443,7603.3,892.2,5356.6,3856.7,5355.7,1072.9
24156,"[25.025894087045348, 60.25747494295258]","[24.958991866150264, 60.16816512621187]",10.596153553607675,15737.8,1786.1,12458.0,8969.5,13083.0,2684.1
24157,"[24.90897602244004, 60.17309395398419]","[25.062284674294805, 60.18059629045374]",8.518906775712908,11663.3,1709.6,10613.7,6338.8,11449.7,2291.7
24158,"[24.86241543148638, 60.16214764840255]","[25.047711188178504, 60.16571011919292]",10.258527448823678,15671.0,2128.2,14584.5,9197.7,16309.5,3312.7
24159,"[24.940679049925567, 60.25247703597695]","[25.0748841780265, 60.271509206446325]",7.698866351230827,12143.4,1292.3,9083.0,6539.6,9448.4,1954.3
24160,"[25.00904811926053, 60.25374726598373]","[25.04726954740837, 60.19507386280247]",6.8570795626231105,10962.5,1399.8,7955.9,5728.2,8468.6,1702.6
24161,"[24.999584634763465, 60.26083882957107]","[24.939251105659707, 60.15556338514172]",12.17141060512545,17174.2,2253.7,13869.7,9985.9,14983.3,3070.5
24162,"[25.05482333816043, 60.25772456490359]","[25.15619609180884, 60.26696847443255]",5.685004772782354,,,7592.4,5466.5,8039.2,1699.3
24163,"[25.06616120178149, 60.26340070787001]","[24.98083135795048, 60.19122473270886]",9.30636101747428,13011.0,1153.1,11721.1,8439.0,12721.0,2551.3
24164,"[24.856003493279054, 60.20138352131998]","[24.88566811848413, 60.25865752310865]",6.575801534033886,12540.9,1643.7,8857.9,6377.5,8942.9,1806.8
24165,"[24.89365163536013, 60.20085856762751]","[25.0883162027952, 60.26877364791722]",13.134110769816315,15898.9,1604.9,15432.0,11110.9,16677.5,3433.8
24166,"[24.94421711176388, 60.183220271739216]","[24.97563954682892, 60.25074998953544]",7.706918406945026,10793.8,1415.2,8629.8,6213.4,9380.0,1915.8
24167,"[24.940562443215207, 60.18456753423019]","[24.86522163586993, 60.24632494349457]",8.029622095920047,10851.9,1526.5,9280.6,6681.9,9831.5,2070.6
24168,"[24.921243551426716, 60.156131219961566]","[24.960444797547776, 60.23448233852505]",8.977607349771317,10842.8,1733.3,10157.0,7312.9,10817.5,2168.3
24169,"[24.92468279623121, 60.260789567355616]","[24.876742810696115, 60.21609931365335]",5.629929860492454,,,7204.8,5187.3,8103.5,1810.7
24170,"[24.92754453377996, 60.218036427561415]","[25.052570986938115, 60.19572890183856]",7.339496370023001,10901.3,1368.1,9933.6,7152.0,10881.0,2178.7
24171,"[25.005441842478326, 60.26667221781872]","[25.05100660584968, 60.18153795038766]",9.795170333433312,17465.8,1874.1,11279.2,8120.9,12425.2,2751.8
24172,"[24.842954184626056, 60.24521915750336]","[24.984471868996447, 60.13945722644837]",14.124064275824157,,,16042.3,10791.3,16898.4,4407.9
24173,"[25.13150316072189, 60.231891034570005]","[25.17419536423805, 60.19592277854164]",4.6429590165015595,6200.1,953.7,5523.5,3976.8,5831.7,1241.9
24174,"[25.077010430710978, 60.255210185742975]","[25.0386020784998, 60.19041052633514]",7.51108263255863,13555.2,1441.8,9135.7,6577.6,9589.4,1924.5
24175,"[24.927987216620043, 60.1841588062286]","[25.138950131049167, 60.24059195496656]",13.235682214039286,17120.7,1536.1,15307.1,11020.9,15946.5,3189.9
24176,"[25.02339520082417, 60.28042142591208]","[25.076280959554584, 60.16693121073643]",12.953048242986743,22448.0,2203.8,16634.9,11976.9,17737.6,3844.1
24177,"[24.966513862034965, 60.20686571721748]","[25.02333184665736, 60.24060154855289]",4.8904085079260335,8070.3,735.8,5732.5,4127.3,5914.1,1187.6
24178,"[25.02364911541778, 60.27832674497972]","[24.916218460522288, 60.162852904191936]",14.144562210133412,21154.1,2207.4,16442.2,11838.1,16986.4,3473.1
24179,"[24.89012916468319, 60.14679145201063]","[24.90567124431361, 60.265928124024754]",13.27519509351808,,,15838.5,11403.4,17600.1,3819.5
24180,"[25.00023639540764, 60.26359982402367]","[24.92088140267424, 60.1735416065258]",10.931103080676365,14764.4,1867.5,12535.0,9025.0,13141.1,2658.3
24181,"[24.87958528057784, 60.19820824838092]","[24.83763252981836, 60.23299637085575]",4.509223012194862,8378.9,992.7,5571.9,4011.7,5958.5,1214.4
24182,"[24.99857101802977, 60.186825778046966]","[24.990041629896307, 60.261066020693946]",8.268563846300085,13255.0,1590.1,10737.3,7730.7,11001.6,2200.2
24183,"[25.04291144948643, 60.18674389820502]","[24.915841415117715, 60.16997623235117]",7.269801251544156,9260.6,1395.4,8886.8,5095.4,10173.0,2053.1
24184,"[25.173118551297687, 60.210092280841806]","[25.0747506956891, 60.20406770654392]",5.475862445150344,6649.6,960.6,6578.4,4736.4,6527.5,1332.8
24185,"[24.980356917512367, 60.2596681307108]","[25.02023526441423, 60.27629802227318]",2.873264512193631,4356.7,596.5,3414.9,2458.6,3584.2,731.6
24186,"[25.12441800649416, 60.20042608487996]","[25.10973224238562, 60.23701014828495]",4.148033073248689,7099.1,978.7,5204.6,3747.2,5449.0,1141.2
24187,"[24.966942699102532, 60.19250321914827]","[24.97702519663804, 60.23868245757532]",5.165008163814108,11931.5,1123.3,5946.5,4281.4,6313.7,1270.5
24188,"[25.105426864760087, 60.240183066568434]","[24.941501242701253, 60.17129724361082]",11.861823828029932,17656.9,1902.8,14241.7,10253.8,15092.7,3110.0
24189,"[24.92299472996647, 60.232528647407975]","[25.12234799207245, 60.20936954989469]",11.306582804009135,,,13802.4,9937.6,14158.8,2886.1
24190,"[24.947612458083825, 60.15694927733316]","[25.067792139593884, 60.24432117214041]",11.768246943217562,17790.5,2039.7,14041.5,10109.6,15055.6,3039.6
24191,"[24.889786709804014, 60.15954562039853]","[24.876930688826903, 60.19379725441527]",3.8743943873712574,7136.7,1236.3,6467.6,4656.6,7236.0,1509.6
24192,"[25.072174295287628, 60.22981646297604]","[25.004113737376542, 60.18518371977934]",6.226561531006079,8566.6,1140.0,7607.5,5477.3,7612.7,1592.7
24193,"[25.087375312767048, 60.21854028798542]","[25.04149798445488, 60.213831246404375]",2.5875107160935693,4335.8,684.1,3118.1,2245.0,3383.3,680.6
24194,"[24.922369989849955, 60.22926508115069]","[24.956443292942357, 60.19608043649187]",4.142281942032437,6264.1,988.2,4950.5,3564.3,5367.1,1091.6
24195,"[25.037814809978, 60.241816996173775]","[24.95293745801608, 60.24489624839924]",4.69670408914169,4942.1,554.4,5063.5,3645.7,5107.1,1065.4
24196,"[25.07565454973364, 60.23638919834597]","[24.97915397561283, 60.18325185122566]",7.958166542974051,12954.4,1410.9,9747.1,7017.8,9773.4,2020.5
24197,"[25.18703637031542, 60.20024391435068]","[24.872737196189387, 60.158096054080254]",18.0003053941541,,,21422.8,15424.1,22172.7,4565.2
24198,"[24.873329278446658, 60.15600412414679]","[24.923912036529384, 60.22600612324651]",8.270810159169981,11468.2,1645.0,10590.1,7624.7,12194.9,2586.6
24199,"[24.972468397354813, 60.23291961771708]","[25.04432109841292, 60.14596492132068]",10.452952589317613,,,13702.9,9865.9,14268.4,3173.6
24200,"[24.89307677735479, 60.20815682185137]","[24.84776785175856, 60.25405868383557]",5.684063355061314,6319.7,832.7,6465.0,4654.7,6446.6,1289.4
24201,"[25.035631752561383, 60.179467159618326]","[24.997438039179308, 60.24489323908133]",7.574809506680798,16034.3,1910.7,9936.8,7154.3,10714.2,2469.8
24202,"[24.925493332495822, 60.18975565095612]","[25.040614575384957, 60.18962106880601]",6.36372891073038,7987.2,994.6,7360.4,5299.4,7780.3,1566.0
24203,"[25.199435062123317, 60.2775785572461]","[25.08925419915004, 60.21426495069698]",9.302272752823354,16570.0,1061.3,11386.6,8198.3,11368.6,2283.3
24204,"[24.95800222085385, 60.19595146416164]","[25.056126095539724, 60.20849030613993]",5.598448013963775,9626.8,1089.2,7449.1,5363.3,7471.0,1500.3
24205,"[25.006945696304125, 60.27377710508707]","[24.926457389188563, 60.24143362263049]",5.7138755946372735,8432.5,921.5,6903.7,4970.6,7021.9,1504.5
24206,"[24.87310282369252, 60.2240817256465]","[24.855428186398363, 60.234568277534486]",1.5205094175133513,3264.7,389.8,1909.4,1374.7,1998.9,407.4
24207,"[24.98679037321269, 60.27381242573193]","[25.01046837054659, 60.19098195275507]",9.302626412358151,17433.3,1891.4,12045.7,8672.7,12813.9,2874.6
24208,"[25.048942593571493, 60.24228992981018]","[24.971714011172857, 60.21801229267233]",5.046543559681547,9182.8,1126.1,6731.2,4846.4,7316.5,1556.7
24209,"[25.093897674147563, 60.24252047339756]","[24.955657283659896, 60.21212532825771]",8.347733845236345,11384.3,1007.6,9532.8,6863.5,9814.4,1973.5
24210,"[24.9511047725286, 60.21619640469774]","[24.95671564180764, 60.20256283656944]",1.5473493067464552,3727.2,592.3,2060.7,1483.7,2500.5,524.6
24211,"[24.851278651958463, 60.1804071688348]","[25.198083340108884, 60.28038178018722]",22.140159830595476,26437.3,2250.4,26308.5,18941.8,29034.0,5857.1
24212,"[24.86851847909514, 60.20347100066694]","[24.86778578200448, 60.15740566339639]",5.122392015250855,13377.5,1327.6,7163.3,5157.5,7610.9,1582.5
24213,"[24.857342202962617, 60.15287543302443]","[24.88084288045108, 60.15845022125104]",1.440613138954988,1879.4,413.3,1796.2,1293.2,2030.5,421.0
24214,"[25.037361677356664, 60.16974275282537]","[24.918550137736677, 60.1517745419582]",6.870421447572744,14264.6,2308.0,12363.0,7598.3,15840.2,3333.9
24215,"[24.966573108161448, 60.21054786281784]","[24.931460324943128, 60.18554190299681]",3.3907007352524863,4147.7,765.5,3952.3,2845.6,4263.1,886.0
24216,"[24.999990068594155, 60.26097322676201]","[24.96747655365356, 60.19003340885315]",8.089875761858437,12311.4,1471.1,9383.5,6756.0,10058.1,2070.9
24217,"[24.981286941139167, 60.21205833640645]","[24.84246321662428, 60.252401926597216]",8.88037475048594,12021.5,1734.4,10942.8,7878.7,11531.7,2314.7
24218,"[25.078396723468856, 60.24803129985293]","[25.00646904789049, 60.2533468475074]",4.012425020785393,8646.5,1061.4,5800.6,4176.3,6200.6,1256.8
24219,"[25.090453673355587, 60.23013324207146]","[25.094347725829536, 60.21502945268201]",1.693175866240929,3120.1,418.0,2437.3,1754.8,2464.0,499.4
24220,"[25.038975195160617, 60.24322872154087]","[24.95358304127136, 60.17670085093576]",8.77370811707179,13522.6,1605.3,10700.6,7704.2,11514.9,2350.0
24221,"[24.889193072121262, 60.23438131903386]","[25.15351352783853, 60.2057194651685]",14.941529349833537,17287.0,1812.6,17746.6,12777.3,19256.6,3888.9
24222,"[24.923599887983976, 60.16599387102184]","[24.904873814998968, 60.20760002958132]",4.740805356178054,5813.6,994.6,5282.7,3803.4,6312.6,1317.3
24223,"[25.017863207615328, 60.25994629164154]","[24.885702320290747, 60.198068569826525]",10.029235398709217,14307.9,1727.5,11777.5,8479.6,12634.3,2639.9
24224,"[25.06204568513725, 60.17969090727919]","[24.880380539310725, 60.20525289533016]",10.435832835644462,13496.2,1829.9,12481.6,8986.6,12964.7,2599.5
24225,"[24.90609616166907, 60.234430863617455]","[24.96249469550355, 60.24444537350862]",3.306072703972988,3669.5,374.6,3819.5,2750.0,3841.4,775.8
24226,"[25.062078409319504, 60.2486266948556]","[24.9477224110284, 60.18287056837936]",9.662215245225543,10477.3,1048.9,10952.7,7885.8,11412.6,2331.7
24227,"[24.971413537838835, 60.22848452793197]","[25.118197072870387, 60.23637781790452]",8.150776356525949,14779.4,1410.9,9937.5,7154.8,10128.9,2058.8
24228,"[24.961049338721043, 60.166499105562245]","[24.889412930894963, 60.26494659840381]",11.640017965636515,14234.2,1983.5,13497.0,9717.6,14365.8,3154.8
24229,"[25.16126758159874, 60.22069997208984]","[25.04893637405311, 60.17935215923615]",7.724760193572443,13142.7,1654.4,10283.7,7404.1,10985.6,2453.8
24230,"[25.083946775662145, 60.23690738109313]","[25.05441492654598, 60.20705097623264]",3.6988282895106783,5316.2,711.1,4539.8,3268.6,4619.3,1010.2
24231,"[24.95012982062308, 60.24348600606671]","[25.20173158010975, 60.268061363887554]",14.146551397255575,17231.0,1345.2,17401.5,12528.9,18826.6,3832.4
24232,"[24.85558029441724, 60.21785864701442]","[24.92502422161917, 60.16717098015003]",6.81911269203622,9037.0,1482.2,7678.9,5528.7,8568.8,1717.9
24233,"[25.10435695901009, 60.219937215520986]","[24.92762645712364, 60.19135172776354]",10.26893388045344,12325.1,1454.8,12218.8,8797.3,12422.1,2486.1
24234,"[25.070472551593557, 60.26644369805968]","[25.032931781080755, 60.19633879574549]",8.066122254877131,15010.6,1351.0,9575.2,6894.0,10121.2,2029.6
24235,"[24.87704747296407, 60.23832531824181]","[25.08449728944388, 60.25964162721439]",11.689586444399499,14774.4,1401.4,13475.7,9702.4,13836.1,2786.3
24236,"[24.837800444850146, 60.24054413040001]","[25.14082446117547, 60.204655235844086]",17.203117020681173,20471.5,2159.9,20502.3,14761.4,21182.0,4250.4
24237,"[24.878200425652977, 60.21633492647806]","[24.95785852574437, 60.17338521482306]",6.495513922013797,8177.7,1248.9,7776.1,5598.7,8810.1,1844.4
24238,"[25.007266282594355, 60.22816229287846]","[24.931911575574272, 60.234211480605445]",4.2142431477846705,10492.6,922.3,5601.7,4033.2,5907.0,1226.0
24239,"[24.879794337194173, 60.237886801298494]","[24.95860633399878, 60.21691645443656]",4.936963982525682,9411.8,1116.6,6071.4,4371.3,6787.6,1389.6
24240,"[25.0101011799583, 60.22785530801605]","[24.918153725596422, 60.16997443715189]",8.200133204299945,9861.8,1492.4,9252.4,6661.5,9527.0,1912.4
24241,"[25.181543411523936, 60.19792999031887]","[24.960638811868247, 60.19323464038505]",12.22020131523879,14838.4,1870.3,14853.1,10694.0,15271.3,3174.4
24242,"[25.053587692445134, 60.21781944072652]","[24.948158628022348, 60.250639835452745]",6.869596877042315,9525.9,1038.3,8295.0,5972.3,8298.6,1669.1
24243,"[24.860843951044533, 60.21372208233263]","[25.09429133028612, 60.24273886967514]",13.28712390319483,16737.5,1778.9,15849.6,11411.5,16018.8,3212.9
24244,"[25.08301027240717, 60.20058011078494]","[25.072344309106526, 60.241912568972666]",4.633551691795948,5944.3,988.4,5709.2,4110.5,5832.0,1195.1
24245,"[25.01433084893035, 60.171981219694615]","[25.06017210043361, 60.200964143062265]",4.099841608758134,6169.0,943.9,5400.0,3887.9,5664.5,1280.7
24246,"[24.9174716172579, 60.18533953749776]","[25.16553001197961, 60.20217354092543]",13.83773951088816,16460.2,2052.5,16258.7,11705.9,16561.0,3352.6
24247,"[25.060664431582747, 60.24881750747674]","[25.023712703027112, 60.250477048703296]",2.04723212934332,2887.1,521.3,2525.8,1818.5,2629.4,550.7
24248,"[24.912043477077628, 60.18597087301315]","[25.01129854839949, 60.27340645240295]",11.160417701709106,14537.7,1853.9,13104.0,9434.6,13762.2,2826.9
24249,"[25.10155858734289, 60.21052742723673]","[24.859120083052385, 60.22608545957041]",13.501200877863022,18638.0,1936.7,16131.2,11614.2,17511.4,3507.4
24250,"[24.89766406698896, 60.215357652805615]","[24.916258777380385, 60.23870814911187]",2.7920837597188077,5764.2,784.6,3403.5,2450.5,3735.8,766.6
24251,"[24.85433328293921, 60.23405349956276]","[24.922527255000983, 60.227302406784936]",3.8390519312117157,7145.7,940.4,4923.0,3544.5,5229.1,1094.5
24252,"[24.916799069436266, 60.18558506943626]","[25.023675982521727, 60.25160690387323]",9.420047762974928,13189.8,1613.3,10703.9,7706.6,11785.8,2373.8
24253,"[24.8774472716622, 60.19321307609757]","[25.05847872038364, 60.27543638606502]",13.544779699542177,19721.9,2123.9,15985.7,11509.5,16534.3,3412.1
24254,"[24.893220962632167, 60.22742557967594]","[24.916739552739188, 60.261376859657865]",3.9920870157608475,,,5126.3,3690.9,6169.7,1371.5
24255,"[24.928159022673945, 60.1851040633674]","[24.927912700727543, 60.16868957345467]",1.8252588301320405,2395.7,417.6,2142.9,1542.8,2203.1,445.5
24256,"[24.8603259998429, 60.24826643083159]","[24.869545777650305, 60.23995853469177]",1.0546494035062766,5608.7,749.9,1435.2,1033.3,1456.0,305.9
24257,"[24.939282760090855, 60.20215029564026]","[24.965844152316112, 60.2325449764368]",3.684397919739295,5845.6,844.3,4379.5,3153.2,4577.9,916.2
24258,"[24.85693154499937, 60.18127800263553]","[25.05007281737748, 60.20437905631457]",10.980196768694032,14372.8,1826.7,13400.2,9647.9,14276.6,2887.6
24259,"[24.936458186323428, 60.17488152466987]","[24.85972596921484, 60.25199450653405]",9.564970572799329,12159.3,1640.5,10625.5,7650.2,11396.9,2363.5
24260,"[24.919066336042675, 60.1538322039586]","[24.889361644750423, 60.21377484787928]",6.864668752335601,7995.9,1353.5,7614.1,5482.0,8182.5,1654.7
24261,"[24.85904484322749, 60.16245467850339]","[25.05719963519415, 60.27337981346017]",16.48973537978414,27328.2,2641.8,19929.7,14349.0,20941.3,4272.2
24262,"[24.975875590390554, 60.231124946448816]","[24.9086219533702, 60.17258014048488]",7.495960438313488,9511.0,1606.1,8679.6,6249.2,9219.5,1892.4
24263,"[24.90240748842137, 60.25898909009442]","[24.98977049233361, 60.222443976984685]",6.305758412115453,16630.1,1879.4,8006.9,5764.9,9291.5,1957.3
24264,"[24.91111959237384, 60.162274524876]","[24.915370298567527, 60.20966339632892]",5.274639576429674,7534.4,1216.0,6371.1,4587.1,7083.9,1504.2
24265,"[24.87364439642184, 60.25445114381013]","[25.179659310137023, 60.25025572905367]",16.890125877067305,22761.8,2009.5,20047.7,14434.1,20984.9,4294.3
24266,"[25.15125997351803, 60.21761162485599]","[25.02285687037718, 60.26310661283237]",8.707263178466235,15035.0,1708.3,11085.9,7981.7,11312.5,2329.5
24267,"[25.043171128354874, 60.20774652840578]","[24.915997164217, 60.21677787783786]",7.096545669816001,11783.5,1412.7,8947.0,6441.7,9393.7,2125.6
24268,"[24.945046021976623, 60.221466318834814]","[24.8528307526709, 60.1781602043882]",7.011191992602121,9993.0,1433.6,8517.3,6132.4,8713.3,1831.5
24269,"[25.01061166444384, 60.283329314181806]","[25.011272219789653, 60.26617795582475]",1.907491747241371,3303.8,517.5,2556.9,1840.9,2618.5,549.1
24270,"[25.112558902706347, 60.205092326741465]","[24.92026968732424, 60.20293824192676]",10.627486567108644,13889.2,1724.2,13419.6,9661.9,13636.5,2748.8
24271,"[24.933891384965907, 60.188358306694425]","[24.944184229839237, 60.2375564524856]",5.500051010266993,7229.5,1027.4,6121.7,4407.5,6324.0,1268.3
24272,"[25.038970661673066, 60.19561358986204]","[24.99035604677141, 60.18180298613418]",3.095235475008082,3579.6,666.2,3507.2,2525.1,3619.3,723.8
24273,"[24.942442105893157, 60.208812295318666]","[24.922920193773777, 60.19837473659136]",1.5844731896203632,2559.1,392.4,2144.3,1543.8,2285.8,457.1
24274,"[24.863514978840023, 60.215448442943085]","[24.90414811413494, 60.181375912269054]",4.404159392475964,6163.0,909.9,5503.7,3962.6,5646.2,1287.8
24275,"[25.066158719265182, 60.26805292545406]","[25.05105398221461, 60.16604468027931]",11.373438335864757,18861.5,1865.7,14033.3,10103.8,14197.7,2888.0
24276,"[25.05676118923824, 60.20807459479007]","[25.137568037924943, 60.2274454091471]",4.955627277887482,7369.9,869.0,5820.2,4190.5,5599.4,1184.3
24277,"[24.9424217216094, 60.24943968625948]","[24.97352035638285, 60.188786142110274]",6.959627789379486,10331.9,1277.3,8062.7,5805.0,8747.0,1749.3
24278,"[25.01730238511066, 60.26207713473937]","[25.021194839614385, 60.27993406228159]",1.9971666535362311,4171.2,587.6,2423.7,1745.0,2545.7,561.7
24279,"[24.911624200813044, 60.18463940310208]","[25.105063692927388, 60.23088571573998]",11.859948162051818,16071.0,1962.4,14621.4,10527.2,14971.5,3019.5
24280,"[24.955754358077865, 60.16993440588211]","[25.12735466860433, 60.23072255966813]",11.64517904004343,13469.9,1473.5,13858.6,9978.0,14497.9,2916.8
24281,"[25.12548320172136, 60.20260013299739]","[24.8576651202172, 60.2290143112964]",15.081515514525636,20490.0,2211.0,17909.1,12894.3,19302.1,3890.8
24282,"[24.998252159358127, 60.26791458170012]","[24.97880597409431, 60.20816030918537]",6.730512563573364,12918.9,1332.6,7976.7,5743.1,8564.0,1752.2
24283,"[24.974222057763097, 60.22256903318619]","[24.97974235673323, 60.18273755740008]",4.4395495034384584,6863.4,1067.7,5256.9,3784.9,5430.4,1104.1
24284,"[24.903317397659254, 60.25217312831969]","[24.99036822277474, 60.14659246254387]",12.68740536133391,,,14961.9,10013.4,15786.1,4192.8
24285,"[25.126588235587484, 60.20485623632556]","[24.94650178746201, 60.18925571898933]",10.102687450344893,11853.6,1420.8,11732.3,8447.1,11816.9,2372.6
24286,"[25.051030361118904, 60.27407825950433]","[25.04472807897873, 60.22070442771572]",5.945079625922246,11312.2,1219.9,7418.2,5341.1,8441.1,1735.7
24287,"[24.949388007982904, 60.17549159047682]","[24.986199315404917, 60.2571805993719]",9.308177987512094,12932.4,1765.8,10792.8,7770.7,11271.9,2254.3
24288,"[24.94843191909136, 60.22039621986672]","[25.098500138991227, 60.19492346376897]",8.761452821334643,14583.5,1802.1,13791.3,9929.5,14280.4,2912.3
24289,"[25.094866772466883, 60.21546548717836]","[25.06295223898051, 60.21755441807217]",1.7779789957602614,4865.0,670.1,2347.1,1689.8,2465.3,527.0
24290,"[24.98125808389568, 60.24125708242769]","[25.14045643704202, 60.21529654205775]",9.251744740372617,16030.2,1367.0,11327.3,8155.5,11702.1,2380.4
24291,"[25.04283339349897, 60.275833227810615]","[24.885440753816496, 60.24264435672219]",9.433756879660168,15122.4,1445.3,10892.4,7842.4,12030.5,2410.6
24292,"[25.06846683408849, 60.23359970571234]","[25.03606609445559, 60.18714362601924]",5.467001372105759,8540.1,1053.9,6624.1,4769.3,6531.4,1306.2
24293,"[25.007807592296693, 60.19575385266055]","[24.99568780806741, 60.27700431137014]",9.059374692887497,18022.1,2050.2,12039.2,8668.0,12910.5,2907.6
24294,"[25.01541873123261, 60.23731565864772]","[24.842775778962, 60.24107266147608]",9.538171828788249,11729.3,1202.1,11287.4,8126.8,11421.4,2321.0
24295,"[24.995946240230342, 60.25822596785569]","[24.880874166928383, 60.25881985407304]",6.347994038594406,10188.9,928.6,7240.2,5212.9,7343.3,1583.2
24296,"[25.125557252910927, 60.22712728775988]","[24.8829391084484, 60.248793448043045]",13.606773210192483,18469.7,1589.3,15925.5,11466.2,16841.0,3432.4
24297,"[24.91791671073942, 60.172948063823135]","[25.03009000649806, 60.1352026644266]",7.493224264278874,,,15936.1,10170.9,16732.5,3378.4
24298,"[25.00999664714062, 60.253968664287854]","[25.036692400624265, 60.16583029796742]",9.910881136778697,15710.9,1930.9,12168.0,8760.8,13756.7,3042.6
24299,"[25.143724840690645, 60.24440135585012]","[24.91374122550466, 60.213672772425234]",13.149551962110033,18587.6,1503.1,16518.5,11893.1,17566.7,3549.6
24300,"[25.03991688603056, 60.20944184906979]","[24.9147984638162, 60.19233706657414]",7.170813553545617,9767.4,1336.2,9180.4,6609.8,9293.9,1931.6
24301,"[24.947513787285303, 60.1714437935248]","[24.96205654198858, 60.18371443384551]",1.5837955732202553,2278.7,386.5,1834.7,1320.9,1889.7,443.5
24302,"[24.98043565864559, 60.2372476827176]","[25.14843681219414, 60.2135846354855]",9.642649555133136,16425.1,1389.3,12192.4,8778.4,12774.3,2648.2
24303,"[24.942436740962943, 60.20538073796942]","[25.15022317043929, 60.20914789326974]",11.48757533782452,14675.2,1626.1,14135.5,10177.4,14810.5,3000.9
24304,"[25.103425032208516, 60.21309401246408]","[24.8927937265429, 60.26152770414822]",12.813225730888092,18213.2,1832.6,14950.7,10764.3,15807.1,3194.8
24305,"[25.17867366513191, 60.22251690807524]","[25.029322821424397, 60.19166647362606]",8.936150064991226,11478.7,1459.0,10970.8,7898.8,12120.9,2575.3
24306,"[24.91806764126096, 60.189820738585496]","[24.922546193258835, 60.15929486689005]",3.4033466123131526,4151.4,783.2,3606.8,2596.8,4416.1,910.2
24307,"[24.848904285112443, 60.22483971791428]","[24.913455713498514, 60.161936948254535]",7.851907356451819,14361.4,1495.5,9287.5,6686.8,10048.1,2035.0
24308,"[24.88508325182717, 60.19495411245403]","[24.97238217442339, 60.25232241136669]",7.995751923204385,12113.0,1352.9,9702.7,6985.8,10520.1,2247.4
24309,"[24.95118515224062, 60.26087095444877]","[24.9541263920262, 60.191009944019655]",7.76988744348098,8525.6,1015.1,8779.6,6321.2,9301.7,1880.5
24310,"[25.077574396522525, 60.20651488088229]","[25.044313370703296, 60.18904492328328]",2.6744004060008018,4116.4,664.8,3185.1,2293.2,3504.9,797.5
24311,"[25.061964764763182, 60.21593512798715]","[25.086798161419004, 60.2304063640624]",2.114211516644135,4325.1,766.4,2836.4,2042.1,2806.3,595.8
24312,"[25.01931097698963, 60.25490833734415]","[24.92132705961927, 60.19907759630856]",8.234745623300102,11158.8,1325.3,9519.2,6853.7,9561.6,1971.4
